duration,bar,position,pitch,velocity
0.10000000000000142,20,6,60,90
0.10000000000000142,20,7,60,90
0.10000000000000142,20,8,60,90
0.09999999999999432,20,9,60,90
0.09999999999999432,20,10,60,90
0.10000000000000142,20,11,60,90
0.10000000000000142,20,12,60,90
0.09999999999999432,20,13,60,90
0.10000000000000853,20,14,60,90
0.10000000000000853,20,15,60,90
0.09999999999999432,21,0,60,90
0.10000000000000853,21,1,60,90
0.10000000000000853,21,2,60,90
0.09999999999999432,21,3,60,90
0.09999999999999432,21,4,60,90
0.09999999999999432,21,5,60,90
0.10000000000000853,21,6,60,90
0.10000000000000853,21,7,60,90
0.10000000000000853,21,8,60,90
0.10000000000000853,21,9,60,90
0.10000000000000853,21,10,60,90
0.09999999999999432,21,11,60,90
0.10000000000000853,21,12,60,90
0.09999999999999432,21,13,60,90
0.09999999999999432,21,14,60,90
0.10000000000000853,21,15,60,90
0.10000000000000853,22,0,60,90
0.10000000000000853,22,1,60,90
0.09999999999999432,22,2,60,90
0.10000000000000853,22,3,60,90
0.09999999999999432,22,4,60,90
0.09999999999999432,22,5,60,90
0.10000000000000853,22,6,60,90
0.09999999999999432,22,7,60,90
0.10000000000000853,22,8,60,90
0.10000000000000853,22,9,60,90
0.09999999999999432,22,10,60,90
0.10000000000000853,22,11,60,90
0.09999999999999432,22,12,60,90
0.09999999999999432,22,13,60,90
0.10000000000000853,22,14,60,90
0.10000000000000853,22,15,60,90
0.09999999999999432,23,0,60,90
0.09999999999999432,23,1,60,90
0.09999999999999432,23,2,60,90
0.10000000000000853,23,3,60,90
0.10000000000000853,23,4,60,90
0.09999999999999432,23,5,60,90
0.10000000000000853,23,6,60,90
0.09999999999999432,23,7,60,90
0.10000000000000853,23,8,60,90
0.10000000000000853,23,9,60,90
0.09999999999999432,23,10,60,90
0.09999999999999432,23,11,60,90
0.10000000000000853,23,12,60,90
0.09999999999999432,23,13,60,90
0.10000000000000853,23,14,60,90
0.10000000000000853,23,15,60,90
0.09999999999999432,24,0,60,90
0.10000000000000853,24,1,60,90
0.09999999999999432,24,2,60,90
0.09999999999999432,24,3,60,90
0.10000000000000853,24,4,60,90
0.10000000000000853,24,5,60,90
0.09999999999999432,24,6,60,90
0.10000000000000853,24,7,60,90
0.09999999999999432,24,8,60,90
0.10000000000000853,24,9,60,90
0.10000000000000853,24,10,60,90
0.09999999999999432,24,11,60,90
0.10000000000000853,24,12,60,90
0.09999999999999432,24,13,60,90
0.09999999999999432,24,14,60,90
0.10000000000000853,24,15,60,90
0.09999999999999432,25,0,60,90
0.09999999999999432,25,1,60,90
0.10000000000000853,25,2,60,90
0.10000000000000853,25,3,60,90
0.09999999999999432,25,4,60,90
0.09999999999999432,25,5,60,90
0.10000000000000853,25,6,60,90
0.10000000000000853,25,7,60,90
0.09999999999999432,25,8,60,90
0.10000000000000853,25,9,60,90
0.09999999999999432,25,10,60,90
0.10000000000000853,25,11,60,90
0.09999999999999432,25,12,60,90
0.09999999999999432,25,13,60,90
0.10000000000000853,25,14,60,90
0.09999999999999432,25,15,60,90
0.10000000000000853,26,0,60,90
0.10000000000000853,26,1,60,90
0.10000000000000853,26,2,60,90
0.10000000000000853,26,3,60,90
0.09999999999999432,26,4,60,90
0.09999999999999432,26,5,60,90
0.10000000000000853,26,6,60,90
0.09999999999999432,26,7,60,90
0.10000000000000853,26,8,60,90
0.09999999999999432,26,9,60,90
0.09999999999999432,26,10,60,90
0.09999999999999432,26,11,60,90
0.09999999999999432,26,12,60,90
0.10000000000000853,26,13,60,90
0.09999999999999432,26,14,60,90
0.09999999999999432,26,15,60,90
0.09999999999999432,27,0,60,90
0.09999999999999432,27,1,60,90
0.10000000000000853,27,2,60,90
0.09999999999999432,27,3,60,90
0.10000000000000853,27,4,60,90
0.10000000000000853,27,5,60,90
0.09999999999999432,27,6,60,90
0.10000000000000853,27,7,60,90
0.09999999999999432,27,8,60,90
0.10000000000000853,27,9,60,90
0.09999999999999432,27,10,60,90
0.09999999999999432,27,11,60,90
0.10000000000000853,27,12,60,90
0.09999999999999432,27,13,60,90
0.10000000000000853,27,14,60,90
0.10000000000000853,27,15,60,90
0.10000000000000853,28,0,60,90
0.09999999999999432,28,1,60,90
0.09999999999999432,28,2,60,90
0.09999999999999432,28,3,60,90
0.09999999999999432,28,4,60,90
0.09999999999999432,28,5,60,90
0.09999999999999432,28,6,60,90
0.09999999999999432,28,7,60,90
0.09999999999999432,28,8,60,90
0.09999999999999432,28,9,60,90
0.09999999999999432,28,10,60,90
0.10000000000000853,28,11,60,90
0.09999999999999432,28,12,60,90
0.09999999999999432,28,13,60,90
0.10000000000000853,28,14,60,90
0.09999999999999432,28,15,60,90
0.09999999999999432,29,0,60,90
0.09999999999999432,29,1,60,90
0.09999999999999432,29,2,60,90
0.10000000000000853,29,3,60,90
0.10000000000000853,29,4,60,90
0.09999999999999432,29,5,60,90
0.09999999999999432,29,6,60,90
0.09999999999999432,29,7,60,90
0.09999999999999432,29,8,60,90
0.09999999999999432,29,9,60,90
0.10000000000000853,29,10,60,90
0.09999999999999432,29,11,60,90
0.09999999999999432,29,12,60,90
0.10000000000000853,29,13,60,90
0.10000000000000853,29,14,60,90
0.09999999999999432,29,15,60,90
0.09999999999999432,30,0,60,90
0.09999999999999432,30,1,60,90
0.09999999999999432,30,2,60,90
0.09999999999999432,30,3,60,90
0.09999999999999432,30,4,60,90
0.09999999999999432,30,5,60,90
0.10000000000000853,30,6,60,90
0.09999999999999432,30,7,60,90
0.09999999999999432,30,8,60,90
0.09999999999999432,30,9,60,90
0.09999999999999432,30,10,60,90
0.09999999999999432,30,11,60,90
0.09999999999999432,30,12,60,90
0.10000000000000853,30,13,60,90
0.10000000000000853,30,14,60,90
0.09999999999999432,30,15,60,90
0.09999999999999432,31,0,60,90
0.10000000000000853,31,1,60,90
0.09999999999999432,31,2,60,90
0.10000000000000853,31,3,60,90
0.09999999999999432,31,4,60,90
0.10000000000000853,31,5,60,90
0.09999999999999432,31,6,60,90
0.10000000000000853,31,7,60,90
0.09999999999999432,31,8,60,90
0.09999999999999432,31,9,60,90
0.10000000000000853,31,10,60,90
0.10000000000000853,31,11,60,90
0.10000000000000853,31,12,60,90
0.09999999999999432,31,13,60,90
0.09999999999999432,31,14,60,90
0.09999999999999432,31,15,60,90
0.10000000000002274,32,0,60,90
0.09999999999999432,32,1,60,90
0.09999999999999432,32,2,60,90
0.10000000000002274,32,3,60,90
0.09999999999999432,32,4,60,90
0.09999999999999432,32,5,60,90
0.09999999999999432,32,6,60,90
0.09999999999999432,32,7,60,90
0.09999999999999432,32,8,60,90
0.09999999999999432,32,9,60,90
0.09999999999999432,32,10,60,90
0.09999999999999432,32,11,60,90
0.09999999999999432,32,12,60,90
0.10000000000002274,32,13,60,90
0.09999999999999432,32,14,60,90
0.09999999999999432,32,15,60,90
0.10000000000002274,33,0,60,90
0.09999999999999432,33,1,60,90
0.09999999999999432,33,2,60,90
0.09999999999999432,33,3,60,90
0.09999999999999432,33,4,60,90
0.09999999999999432,33,5,60,90
0.09999999999999432,33,6,60,90
0.09999999999999432,33,7,60,90
0.09999999999999432,33,8,60,90
0.10000000000002274,33,9,60,90
0.09999999999999432,33,10,60,90
0.09999999999999432,33,11,60,90
0.09999999999999432,33,12,60,90
0.09999999999999432,33,13,60,90
0.09999999999999432,33,14,60,90
0.09999999999999432,33,15,60,90
0.09999999999999432,34,0,60,90
0.09999999999999432,34,1,60,90
0.09999999999999432,34,2,60,90
0.09999999999999432,34,3,60,90
0.09999999999999432,34,4,60,90
0.09999999999999432,34,5,60,90
0.09999999999999432,34,6,60,90
0.09999999999999432,34,7,60,90
0.09999999999999432,34,8,60,90
0.09999999999999432,34,9,60,90
0.09999999999999432,34,10,60,90
0.09999999999999432,34,11,60,90
0.09999999999999432,34,12,60,90
0.09999999999999432,34,13,60,90
0.09999999999999432,34,14,60,90
0.09999999999999432,34,15,60,90
0.10000000000002274,35,0,60,90
0.09999999999999432,35,1,60,90
0.09999999999999432,35,2,60,90
0.09999999999999432,35,3,60,90
0.09999999999999432,35,4,60,90
0.09999999999999432,35,5,60,90
0.09999999999999432,35,6,60,90
0.09999999999999432,35,7,60,90
0.09999999999999432,35,8,60,90
0.10000000000002274,35,9,60,90
0.09999999999999432,35,10,60,90
0.09999999999999432,35,11,60,90
0.09999999999999432,35,12,60,90
0.09999999999999432,35,13,60,90
0.09999999999999432,35,14,60,90
0.09999999999999432,35,15,60,90
0.09999999999999432,36,0,60,90
0.10000000000002274,36,1,60,90
0.09999999999999432,36,2,60,90
0.09999999999999432,36,3,60,90
0.10000000000002274,36,4,60,90
0.09999999999999432,36,5,60,90
0.09999999999999432,36,6,60,90
0.09999999999999432,36,7,60,90
0.09999999999999432,36,8,60,90
0.09999999999999432,36,9,60,90
0.09999999999999432,36,10,60,90
0.09999999999999432,36,11,60,90
0.09999999999999432,36,12,60,90
0.09999999999999432,36,13,60,90
0.10000000000002274,36,14,60,90
0.09999999999999432,36,15,60,90
0.10000000000002274,37,0,60,90
0.09999999999999432,37,1,60,90
0.09999999999999432,37,2,60,90
0.09999999999999432,37,3,60,90
0.10000000000002274,37,4,60,90
0.09999999999999432,37,5,60,90
0.09999999999999432,37,6,60,90
0.09999999999999432,37,7,60,90
0.09999999999999432,37,8,60,90
0.09999999999999432,37,9,60,90
0.09999999999999432,37,10,60,90
0.09999999999999432,37,11,60,90
0.09999999999999432,37,12,60,90
0.09999999999999432,37,13,60,90
0.09999999999999432,37,14,60,90
0.10000000000002274,37,15,60,90
0.09999999999999432,38,0,60,90
0.10000000000002274,38,1,60,90
0.09999999999999432,38,2,60,90
0.09999999999999432,38,3,60,90
0.10000000000002274,38,4,60,90
0.09999999999999432,38,5,60,90
0.09999999999999432,38,6,60,90
0.09999999999999432,38,7,60,90
0.09999999999999432,38,8,60,90
0.09999999999999432,38,9,60,90
0.09999999999999432,38,10,60,90
0.10000000000002274,38,11,60,90
0.09999999999999432,38,12,60,90
0.09999999999999432,38,13,60,90
0.09999999999999432,38,14,60,90
0.10000000000002274,38,15,60,90
0.09999999999999432,39,0,60,90
0.09999999999999432,39,1,60,90
0.09999999999999432,39,2,60,90
0.09999999999999432,39,3,60,90
0.09999999999999432,39,4,60,90
0.09999999999999432,39,5,60,90
0.09999999999999432,39,6,60,90
0.09999999999999432,39,7,60,90
0.09999999999999432,39,8,60,90
0.09999999999999432,39,9,60,90
0.10000000000002274,39,10,60,90
0.09999999999999432,39,11,60,90
0.09999999999999432,39,12,60,90
0.09999999999999432,39,13,60,90
0.09999999999999432,39,14,60,90
0.10000000000002274,39,15,60,90
0.09999999999999432,40,0,60,90
0.09999999999999432,40,1,60,90
0.09999999999999432,40,2,60,90
0.09999999999999432,40,3,60,90
0.09999999999999432,40,4,60,90
0.09999999999999432,40,5,60,90
0.10000000000002274,40,6,60,90
0.09999999999999432,40,7,60,90
0.10000000000002274,40,8,60,90
0.09999999999999432,40,9,60,90
0.10000000000002274,40,10,60,90
0.09999999999999432,40,11,60,90
0.09999999999999432,40,12,60,90
0.09999999999999432,40,13,60,90
0.09999999999999432,40,14,60,90
0.09999999999999432,40,15,60,90
0.10000000000002274,41,0,60,90
0.09999999999999432,41,1,60,90
0.09999999999999432,41,2,60,90
0.10000000000002274,41,3,60,90
0.09999999999999432,41,4,60,90
0.09999999999999432,41,5,60,90
0.09999999999999432,41,6,60,90
0.09999999999999432,41,7,60,90
0.09999999999999432,41,8,60,90
0.09999999999999432,41,9,60,90
0.10000000000002274,41,10,60,90
0.09999999999999432,41,11,60,90
0.09999999999999432,41,12,60,90
0.09999999999999432,41,13,60,90
0.09999999999999432,41,14,60,90
0.09999999999999432,41,15,60,90
0.09999999999999432,42,0,60,90
0.09999999999999432,42,1,60,90
0.09999999999999432,42,2,60,90
0.10000000000002274,42,3,60,90
0.10000000000002274,42,4,60,90
0.09999999999999432,42,5,60,90
0.09999999999999432,42,6,60,90
0.09999999999999432,42,7,60,90
0.09999999999999432,42,8,60,90
0.10000000000002274,42,9,60,90
0.10000000000002274,42,10,60,90
0.09999999999999432,42,11,60,90
0.09999999999999432,42,12,60,90
0.10000000000002274,42,13,60,90
0.09999999999999432,42,14,60,90
0.10000000000002274,42,15,60,90
0.09999999999999432,43,0,60,90
0.10000000000002274,43,1,60,90
0.09999999999999432,43,2,60,90
0.09999999999999432,43,3,60,90
0.09999999999999432,43,4,60,90
0.09999999999999432,43,5,60,90
0.09999999999999432,43,6,60,90
0.09999999999999432,43,7,60,90
0.09999999999999432,43,8,60,90
0.09999999999999432,43,9,60,90
0.09999999999999432,43,10,60,90
0.10000000000002274,43,11,60,90
0.09999999999999432,43,12,60,90
0.09999999999999432,43,13,60,90
0.09999999999999432,43,14,60,90
0.09999999999999432,43,15,60,90
0.09999999999999432,44,0,60,90
0.09999999999999432,44,1,60,90
0.10000000000002274,44,2,60,90
0.09999999999999432,44,3,60,90
0.10000000000002274,44,4,60,90
0.09999999999999432,44,5,60,90
0.09999999999999432,44,6,60,90
0.09999999999999432,44,7,60,90
0.10000000000002274,44,8,60,90
0.09999999999999432,44,9,60,90
0.09999999999999432,44,10,60,90
0.10000000000002274,44,11,60,90
0.09999999999999432,44,12,60,90
0.09999999999999432,44,13,60,90
0.09999999999999432,44,14,60,90
0.10000000000002274,44,15,60,90
0.09999999999999432,45,0,60,90
0.10000000000002274,45,1,60,90
0.09999999999999432,45,2,60,90
0.09999999999999432,45,3,60,90
0.09999999999999432,45,4,60,90
0.10000000000002274,45,5,60,90
0.09999999999999432,45,6,60,90
0.09999999999999432,45,7,60,90
0.09999999999999432,45,8,60,90
0.09999999999999432,45,9,60,90
0.09999999999999432,45,10,60,90
0.09999999999999432,45,11,60,90
0.09999999999999432,45,12,60,90
0.09999999999999432,45,13,60,90
0.09999999999999432,45,14,60,90
0.09999999999999432,45,15,60,90
0.09999999999999432,46,0,60,90
0.09999999999999432,46,1,60,90
0.10000000000002274,46,2,60,90
0.09999999999999432,46,3,60,90
0.10000000000002274,46,4,60,90
0.09999999999999432,46,5,60,90
0.09999999999999432,46,6,60,90
0.09999999999999432,46,7,60,90
0.10000000000002274,46,8,60,90
0.09999999999999432,46,9,60,90
0.09999999999999432,46,10,60,90
0.09999999999999432,46,11,60,90
0.09999999999999432,46,12,60,90
0.10000000000002274,46,13,60,90
0.09999999999999432,46,14,60,90
0.09999999999999432,46,15,60,90
0.10000000000002274,47,0,60,90
0.09999999999999432,47,1,60,90
0.10000000000002274,47,2,60,90
0.09999999999999432,47,3,60,90
0.09999999999999432,47,4,60,90
0.09999999999999432,47,5,60,90
0.10000000000002274,47,6,60,90
0.09999999999999432,47,7,60,90
0.09999999999999432,47,8,60,90
0.10000000000002274,47,9,60,90
0.10000000000002274,47,10,60,90
0.09999999999999432,47,11,60,90
0.09999999999999432,47,12,60,90
0.10000000000002274,47,13,60,90
0.09999999999999432,47,14,60,90
0.10000000000002274,47,15,60,90
0.10000000000002274,48,0,60,90
0.09999999999999998,48,1,60,90
0.05681818181818177,48,2,60,90
0.09999999999999987,48,3,60,90
0.06590909090909092,48,4,60,90
0.10000000000000009,48,5,60,90
0.10000000000000009,48,6,60,90
0.09999999999999964,48,7,60,90
0.0681818181818179,48,8,60,90
0.10000000000000009,48,9,60,90
0.045454545454545414,48,10,60,90
0.10000000000000009,48,11,60,90
0.10000000000000009,48,12,60,90
0.10000000000000009,48,13,60,90
0.10000000000000009,48,14,60,90
0.10000000000000053,48,15,60,90
0.004545454545454852,49,0,60,90
0.04772727272727195,49,1,60,90
0.10000000000000053,49,2,60,90
0.056818181818182545,49,3,60,90
0.10000000000000053,49,4,60,90
0.09999999999999964,49,5,60,90
0.06818181818181834,49,6,60,90
0.09999999999999964,49,7,60,90
0.09999999999999964,49,8,60,90
0.05909090909090864,49,9,60,90
0.09999999999999964,49,10,60,90
0.06818181818181746,49,11,60,90
0.09999999999999964,49,12,60,90
0.09999999999999964,49,13,60,90
0.09999999999999964,49,14,60,90
0.09999999999999964,49,15,60,90
0.09999999999999964,50,0,60,90
0.09999999999999964,50,1,60,90
0.09999999999999964,50,2,60,90
0.09999999999999964,50,3,60,90
0.09999999999999964,50,4,60,90
0.04545454545454497,50,5,60,90
0.027272727272727337,50,6,60,90
0.09999999999999964,50,7,60,90
0.09999999999999964,50,8,60,90
0.09999999999999964,50,9,60,90
0.09999999999999964,50,10,60,90
0.09999999999999964,50,11,60,90
0.06818181818181657,50,12,60,90
0.09999999999999964,50,13,60,90
0.09999999999999964,50,14,60,90
0.09999999999999964,50,15,60,90
0.10000000000000142,51,0,60,90
0.10000000000000142,51,1,60,90
0.05681818181818343,51,2,60,90
0.09999999999999964,51,3,60,90
0.09999999999999964,51,4,60,90
